douban_id,title,rating,rating_count,introduction,source_url,collected_at
1292052,肖申克的救赎,9.7,3319230,导演: 弗兰克·德拉邦特 Frank Darabont 主演: 蒂姆·罗宾斯 Tim Robbins /... 1994 / 美国 / 犯罪 剧情,https://movie.douban.com/subject/1292052/,2026-08-24 12:08:33
1291546,霸王别姬,9.6,2448406,导演: 陈凯歌 Kaige Chen 主演: 张国荣 Leslie Cheung / 张丰毅 Fengyi Zha... 1993 / 中国大陆 中国香港 / 剧情 爱情 同性,https://movie.douban.com/subject/1291546/,2026-08-24 12:08:33
1292722,泰坦尼克号,9.5,2525622,导演: 詹姆斯·卡梅隆 James Cameron 主演: 莱昂纳多·迪卡普里奥 Leonardo... 1997 / 美国 / 剧情 爱情 灾难,https://movie.douban.com/subject/1292722/,2026-08-24 12:08:33
1292720,阿甘正传,9.5,2453342,导演: 罗伯特·泽米吉斯 Robert Zemeckis 主演: 汤姆·汉克斯 Tom Hanks / ... 1994 / 美国 / 剧情 爱情,https://movie.douban.com/subject/1292720/,2026-08-24 12:08:33
1291561,千与千寻,9.4,2564430,导演: 宫崎骏 Hayao Miyazaki 主演: 柊瑠美 Rumi Hîragi / 入野自由 Miy... 2001 / 日本 / 剧情 动画 奇幻,https://movie.douban.com/subject/1291561/,2026-08-24 12:08:33
1889243,星际穿越,9.4,2218958,导演: 克里斯托弗·诺兰 Christopher Nolan 主演: 马修·麦康纳 Matthew Mc... 2014 / 美国 英国 加拿大 / 剧情 科幻 冒险,https://movie.douban.com/subject/1889243/,2026-08-24 12:08:33
1292063,美丽人生,9.5,1496044,导演: 罗伯托·贝尼尼 Roberto Benigni 主演: 罗伯托·贝尼尼 Roberto Beni... 1997 / 意大利 / 剧情 喜剧 爱情 战争,https://movie.douban.com/subject/1292063/,2026-08-24 12:08:33
1295644,这个杀手不太冷,9.4,2573332,导演: 吕克·贝松 Luc Besson 主演: 让·雷诺 Jean Reno / 娜塔莉·波特曼 ... 1994 / 法国 美国 / 剧情 动作 犯罪,https://movie.douban.com/subject/1295644/,2026-08-24 12:08:33
3541415,盗梦空间,9.4,2351873,导演: 克里斯托弗·诺兰 Christopher Nolan 主演: 莱昂纳多·迪卡普里奥 Le... 2010 / 美国 英国 / 剧情 科幻 悬疑 冒险,https://movie.douban.com/subject/3541415/,2026-08-24 12:08:33
1292064,楚门的世界,9.4,2045806,导演: 彼得·威尔 Peter Weir 主演: 金·凯瑞 Jim Carrey / 劳拉·琳妮 Lau... 1998 / 美国 / 剧情 科幻,https://movie.douban.com/subject/1292064/,2026-08-24 12:08:33
1295124,辛德勒的名单,9.5,1258532,导演: 史蒂文·斯皮尔伯格 Steven Spielberg 主演: 连姆·尼森 Liam Neeson... 1993 / 美国 / 剧情 历史 战争,https://movie.douban.com/subject/1295124/,2026-08-24 12:08:33
3011091,忠犬八公的故事,9.4,1556498,导演: 莱塞·霍尔斯道姆 Lasse Hallström 主演: 理查·基尔 Richard Ger... 2009 / 美国 英国 / 剧情,https://movie.douban.com/subject/3011091/,2026-08-24 12:08:33
1292001,海上钢琴师,9.3,1897023,导演: 朱塞佩·托纳多雷 Giuseppe Tornatore 主演: 蒂姆·罗斯 Tim Roth / ... 1998 / 意大利 / 剧情 音乐,https://movie.douban.com/subject/1292001/,2026-08-24 12:08:33
25662329,疯狂动物城,9.3,2350964,导演: 拜伦·霍华德 Byron Howard / 瑞奇·摩尔 Rich Moore 主演: 金妮弗·... 2016 / 美国 / 喜剧 动画 冒险,https://movie.douban.com/subject/25662329/,2026-08-24 12:08:33
3793023,三傻大闹宝莱坞,9.2,2098367,导演: 拉库马·希拉尼 Rajkumar Hirani 主演: 阿米尔·汗 Aamir Khan / 卡... 2009 / 印度 / 剧情 喜剧 爱情 歌舞,https://movie.douban.com/subject/3793023/,2026-08-24 12:08:33
2131459,机器人总动员,9.3,1517205,导演: 安德鲁·斯坦顿 Andrew Stanton 主演: 本·贝尔特 Ben Burtt / 艾丽... 2008 / 美国 / 科幻 动画 冒险,https://movie.douban.com/subject/2131459/,2026-08-24 12:08:33
1291549,放牛班的春天,9.3,1488428,导演: 克里斯托夫·巴拉蒂 Christophe Barratier 主演: 让-巴蒂斯特·莫尼... 2004 / 法国 瑞士 德国 / 剧情 音乐,https://movie.douban.com/subject/1291549/,2026-08-24 12:08:33
1307914,无间道,9.3,1583576,导演: 刘伟强 / 麦兆辉 主演: 刘德华 Andy Lau / 梁朝伟 Tony Leung Chiu W... 2002 / 中国香港 / 剧情 犯罪 惊悚,https://movie.douban.com/subject/1307914/,2026-08-24 12:08:33
1296141,控方证人,9.6,758900,导演: 比利·怀尔德 Billy Wilder 主演: 泰隆·鲍华 Tyrone Power / 玛琳·... 1957 / 美国 / 剧情 犯罪 悬疑 惊悚,https://movie.douban.com/subject/1296141/,2026-08-24 12:08:33
20495023,寻梦环游记,9.1,2019639,导演: 李·昂克里奇 Lee Unkrich / 阿德里安·莫利纳 Adrian Molina 主演: ... 2017 / 美国 / 喜剧 动画 奇幻 音乐,https://movie.douban.com/subject/20495023/,2026-08-24 12:08:33
1292213,大话西游之大圣娶亲,9.2,1727234,导演: 刘镇伟 Jeffrey Lau 主演: 周星驰 Stephen Chow / 吴孟达 Man Tat Ng... 1995 / 中国香港 中国大陆 / 喜剧 爱情 奇幻 古装,https://movie.douban.com/subject/1292213/,2026-08-24 12:08:33
5912992,熔炉,9.3,1044650,导演: 黄东赫 Dong-hyuk Hwang 主演: 孔侑 Yoo Gong / 郑有美 Yu-mi Jung /... 2011 / 韩国 / 剧情,https://movie.douban.com/subject/5912992/,2026-08-24 12:08:33
6786002,触不可及,9.3,1310978,导演: 奥利维·那卡什 Olivier Nakache / 艾力克·托兰达 Eric Toledano 主... 2011 / 法国 / 剧情 喜剧,https://movie.douban.com/subject/6786002/,2026-08-24 12:08:33
1291841,教父,9.3,1120447,导演: 弗朗西斯·福特·科波拉 Francis Ford Coppola 主演: 马龙·白兰度 M... 1972 / 美国 / 剧情 犯罪,https://movie.douban.com/subject/1291841/,2026-08-24 12:08:33
1295038,哈利·波特与魔法石,9.2,1442571,导演: Chris Columbus 主演: Daniel Radcliffe / Emma Watson / Rupert Grint 2001 / 美国 英国 / 奇幻 冒险,https://movie.douban.com/subject/1295038/,2026-08-24 12:08:33
1293172,末代皇帝,9.3,1041231,导演: 贝纳尔多·贝托鲁奇 Bernardo Bertolucci 主演: 尊龙 John Lone / 陈... 1987 / 英国 意大利 中国大陆 法国 / 剧情 传记 历史,https://movie.douban.com/subject/1293172/,2026-08-24 12:08:37
1849031,当幸福来敲门,9.1,1703748,导演: 加布里尔·穆奇诺 Gabriele Muccino 主演: 威尔·史密斯 Will Smith ... 2006 / 美国 / 剧情 传记 家庭,https://movie.douban.com/subject/1849031/,2026-08-24 12:08:37
1291560,龙猫,9.2,1424822,导演: 宫崎骏 Hayao Miyazaki 主演: 日高法子 Noriko Hidaka / 坂本千夏 Ch... 1988 / 日本 / 动画 奇幻 冒险,https://movie.douban.com/subject/1291560/,2026-08-24 12:08:37
1292365,活着,9.3,981803,导演: 张艺谋 Yimou Zhang 主演: 葛优 You Ge / 巩俐 Li Gong / 姜武 Wu Jiang 1994 / 中国大陆 中国香港 / 剧情 历史 家庭,https://movie.douban.com/subject/1292365/,2026-08-24 12:08:37
3319755,怦然心动,9.1,2070939,导演: 罗伯·莱纳 Rob Reiner 主演: 玛德琳·卡罗尔 Madeline Carroll / 卡... 2010 / 美国 / 剧情 喜剧 爱情,https://movie.douban.com/subject/3319755/,2026-08-24 12:08:37
1851857,蝙蝠侠：黑暗骑士,9.2,1208724,导演: 克里斯托弗·诺兰 Christopher Nolan 主演: 克里斯蒂安·贝尔 Christ... 2008 / 美国 英国 / 剧情 动作 科幻 犯罪 惊悚,https://movie.douban.com/subject/1851857/,2026-08-24 12:08:37
1291552,指环王3：王者无敌,9.3,921468,导演: 彼得·杰克逊 Peter Jackson 主演: 伊利亚·伍德 Elijah Wood / 西恩... 2003 / 美国 新西兰 / 剧情 动作 奇幻 冒险,https://movie.douban.com/subject/1291552/,2026-08-24 12:08:37
26752088,我不是药神,9.0,2375950,导演: 文牧野 Muye Wen 主演: 徐峥 Zheng Xu / 王传君 Chuanjun Wang / 周... 2018 / 中国大陆 / 剧情 喜剧,https://movie.douban.com/subject/26752088/,2026-08-24 12:08:37
1300267,乱世佳人,9.3,806328,导演: 维克多·弗莱明 Victor Fleming / 乔治·库克 George Cukor 主演: 费... 1939 / 美国 / 剧情 历史 爱情 战争,https://movie.douban.com/subject/1300267/,2026-08-24 12:08:37
3742360,让子弹飞,9.0,1939081,导演: 姜文 Wen Jiang 主演: 姜文 Wen Jiang / 葛优 You Ge / 周润发 Yun-F... 2010 / 中国大陆 中国香港 / 剧情 喜剧 动作 西部,https://movie.douban.com/subject/3742360/,2026-08-24 12:08:37
2129039,飞屋环游记,9.1,1517980,导演: 彼特·道格特 Pete Docter / 鲍勃·彼德森 Bob Peterson 主演: 爱德... 2009 / 美国 / 剧情 喜剧 动画 冒险,https://movie.douban.com/subject/2129039/,2026-08-24 12:08:37
1308807,哈尔的移动城堡,9.1,1310109,导演: 宫崎骏 Hayao Miyazaki 主演: 倍赏千惠子 Chieko Baishô / 木村拓... 2004 / 日本 / 爱情 动画 奇幻 冒险,https://movie.douban.com/subject/1308807/,2026-08-24 12:08:37
1293182,十二怒汉,9.4,587253,导演: 西德尼·吕美特 Sidney Lumet 主演: 亨利·方达 Henry Fonda / 马丁... 1957 / 美国 / 剧情,https://movie.douban.com/subject/1293182/,2026-08-24 12:08:37
25958717,海蒂和爷爷,9.3,798630,导演: 阿兰·葛斯彭纳 Alain Gsponer 主演: 阿努克·斯特芬 Anuk Steffen /... 2015 / 德国 瑞士 / 剧情 冒险 家庭,https://movie.douban.com/subject/25958717/,2026-08-24 12:08:37
21937452,素媛,9.3,784516,导演: 李濬益 Jun-ik Lee 主演: 薛景求 Kyung-gu Sol / 严志媛 Ji-won Uhm ... 2013 / 韩国 / 剧情,https://movie.douban.com/subject/21937452/,2026-08-24 12:08:37
1305487,猫鼠游戏,9.1,1227816,导演: 史蒂文·斯皮尔伯格 Steven Spielberg 主演: 莱昂纳多·迪卡普里奥 L... 2002 / 美国 加拿大 / 传记 犯罪 剧情,https://movie.douban.com/subject/1305487/,2026-08-24 12:08:37
1291583,天空之城,9.2,1019842,导演: 宫崎骏 Hayao Miyazaki 主演: 田中真弓 Mayumi Tanaka / 横泽启子 Ke... 1986 / 日本 / 动画 奇幻 冒险,https://movie.douban.com/subject/1291583/,2026-08-24 12:08:37
1291858,鬼子来了,9.3,724330,导演: 姜文 Wen Jiang 主演: 姜文 Wen Jiang / 香川照之 Teruyuki Kagawa /... 2000 / 中国大陆 / 剧情 喜剧,https://movie.douban.com/subject/1291858/,2026-08-24 12:08:37
26387939,摔跤吧！爸爸,9.0,1763973,导演: 涅提·蒂瓦里 Nitesh Tiwari 主演: 阿米尔·汗 Aamir Khan / 法缇玛... 2016 / 印度 / 剧情 传记 运动 家庭,https://movie.douban.com/subject/26387939/,2026-08-24 12:08:37
1929463,少年派的奇幻漂流,9.1,1502988,导演: 李安 Ang Lee 主演: 苏拉·沙玛 Suraj Sharma / 伊尔凡·可汗 Irrfan... 2012 / 美国 中国台湾 英国 加拿大 / 剧情 奇幻 冒险,https://movie.douban.com/subject/1929463/,2026-08-24 12:08:37
1296736,钢琴家,9.3,759267,导演: 罗曼·波兰斯基 Roman Polanski 主演: 艾德里安·布洛迪 Adrien Brod... 2002 / 英国 法国 波兰 德国 美国 / 剧情 传记 战争 音乐,https://movie.douban.com/subject/1296736/,2026-08-24 12:08:37
1291548,死亡诗社,9.2,897874,导演: 彼得·威尔 Peter Weir 主演: 罗宾·威廉姆斯 Robin Williams / 罗伯... 1989 / 美国 / 剧情,https://movie.douban.com/subject/1291548/,2026-08-24 12:08:37
1291572,指环王2：双塔奇兵,9.2,868182,导演: 彼得·杰克逊 Peter Jackson 主演: 伊利亚·伍德 Elijah Wood / 西恩... 2002 / 美国 新西兰 / 剧情 动作 奇幻 冒险,https://movie.douban.com/subject/1291572/,2026-08-24 12:08:37
1299398,大话西游之月光宝盒,9.0,1381872,导演: 刘镇伟 Jeffrey Lau 主演: 周星驰 Stephen Chow / 吴孟达 Man Tat Ng... 1995 / 中国香港 中国大陆 / 喜剧 爱情 奇幻 古装,https://movie.douban.com/subject/1299398/,2026-08-24 12:08:37
27060077,绿皮书,8.9,1915491,导演: 彼得·法雷里 Peter Farrelly 主演: 维果·莫腾森 Viggo Mortensen /... 2018 / 美国 中国大陆 / 剧情 喜剧 传记 音乐,https://movie.douban.com/subject/27060077/,2026-08-24 12:08:37
30170448,何以为家,9.1,1172302,导演: 娜丁·拉巴基 Nadine Labaki 主演: 扎因·拉费阿 Zain al-Rafeea / ... 2018 / 黎巴嫩 美国 法国 塞浦路斯 卡塔尔 英国 / 剧情,https://movie.douban.com/subject/30170448/,2026-08-24 12:08:40
1298624,闻香识女人,9.1,1034492,导演: 马丁·布莱斯 Martin Brest 主演: 阿尔·帕西诺 Al Pacino / 克里斯... 1992 / 美国 / 剧情,https://movie.douban.com/subject/1298624/,2026-08-24 12:08:40
1418019,大闹天宫,9.4,516747,导演: 万籁鸣 Laiming Wan 主演: 邱岳峰 Yuefeng Qiu / 富润生 Runsheng Fu... 1961(中国大陆) / 1964(中国大陆) / 1978(中国大陆) / 中国大陆 / 剧情 动画 奇幻 古装,https://movie.douban.com/subject/1418019/,2026-08-24 12:08:40
1291843,黑客帝国,9.1,962742,导演: 安迪·沃卓斯基 Andy Wachowski / 拉娜·沃卓斯基 Lana Wachowski 主... 1999 / 美国 / 动作 科幻,https://movie.douban.com/subject/1291843/,2026-08-24 12:08:40
1291571,指环王1：护戒使者,9.1,972221,导演: 彼得·杰克逊 Peter Jackson 主演: 伊利亚·伍德 Elijah Wood / 西恩... 2001 / 新西兰 美国 英国 / 剧情 动作 奇幻 冒险,https://movie.douban.com/subject/1291571/,2026-08-24 12:08:40
1293839,罗马假日,9.1,1057657,导演: 威廉·惠勒 William Wyler 主演: 奥黛丽·赫本 Audrey Hepburn / 格... 1953 / 美国 / 喜剧 剧情 爱情,https://movie.douban.com/subject/1293839/,2026-08-24 12:08:40
1299131,教父2,9.3,649172,导演: 弗朗西斯·福特·科波拉 Francis Ford Coppola 主演: 阿尔·帕西诺 A... 1974 / 美国 / 剧情 犯罪,https://movie.douban.com/subject/1299131/,2026-08-24 12:08:40
1301753,狮子王,9.1,972216,导演: Roger Allers / 罗伯·明可夫 Rob Minkoff 主演: 乔纳森·泰勒·托马... 1994 / 美国 / 动画 冒险 歌舞,https://movie.douban.com/subject/1301753/,2026-08-24 12:08:40
1291828,天堂电影院,9.2,748765,导演: 朱塞佩·托纳多雷 Giuseppe Tornatore 主演: 菲利普·努瓦雷 Philipp... 1988 / 意大利 法国 / 剧情 爱情,https://movie.douban.com/subject/1291828/,2026-08-24 12:08:40
1291818,饮食男女,9.2,736501,导演: 李安 Ang Lee 主演: 郎雄 Sihung Lung / 杨贵媚 Kuei-Mei Yang / 吴... 1994 / 中国台湾 美国 / 剧情 家庭,https://movie.douban.com/subject/1291818/,2026-08-24 12:08:40
21937445,辩护人,9.2,663415,导演: 杨宇硕 Woo-seok Yang 主演: 宋康昊 Kang-ho Song / 金英爱 Yeong-ae... 2013 / 韩国 / 剧情,https://movie.douban.com/subject/21937445/,2026-08-24 12:08:40
1485260,本杰明·巴顿奇事,9.0,1116586,导演: 大卫·芬奇 David Fincher 主演: 布拉德·皮特 Brad Pitt / 凯特·布... 2008 / 美国 / 剧情 爱情 奇幻,https://movie.douban.com/subject/1485260/,2026-08-24 12:08:40
1292000,搏击俱乐部,9.0,990395,导演: 大卫·芬奇 David Fincher 主演: 爱德华·诺顿 Edward Norton / 布拉... 1999 / 美国 / 剧情 动作 悬疑 惊悚,https://movie.douban.com/subject/1292000/,2026-08-24 12:08:40
1306029,美丽心灵,9.1,860690,导演: 朗·霍华德 Ron Howard 主演: 罗素·克劳 Russell Crowe / 艾德·哈... 2001 / 美国 / 传记 剧情,https://movie.douban.com/subject/1306029/,2026-08-24 12:08:40
3008247,穿条纹睡衣的男孩,9.2,648805,导演: 马克·赫尔曼 Mark Herman 主演: 阿萨·巴特菲尔德 Asa Butterfield ... 2008 / 英国 美国 / 剧情 战争,https://movie.douban.com/subject/3008247/,2026-08-24 12:08:40
3011235,哈利·波特与死亡圣器(下),9.0,983390,导演: 大卫·叶茨 David Yates 主演: 丹尼尔·雷德克里夫 Daniel Radcliffe... 2011 / 美国 英国 / 奇幻 冒险,https://movie.douban.com/subject/3011235/,2026-08-24 12:08:40
1291543,功夫,8.9,1361821,导演: 周星驰 Stephen Chow 主演: 周星驰 Stephen Chow / 元秋 Qiu Yuen / ... 2004 / 中国大陆 中国香港 / 动作 喜剧 犯罪 奇幻,https://movie.douban.com/subject/1291543/,2026-08-24 12:08:40
1293350,两杆大烟枪,9.1,686584,导演: 盖·里奇 Guy Ritchie 主演: 杰森·弗莱明 Jason Flemyng / 德克斯特... 1998 / 英国 / 剧情 喜剧 犯罪,https://movie.douban.com/subject/1293350/,2026-08-24 12:08:40
1292220,情书,8.9,1342316,导演: 岩井俊二 Shunji Iwai 主演: 中山美穗 Miho Nakayama / 丰川悦司 Ets... 1995 / 日本 / 剧情 爱情,https://movie.douban.com/subject/1292220/,2026-08-24 12:08:40
1900841,窃听风暴,9.2,638641,导演: 弗洛里安·亨克尔·冯·多纳斯马尔克 Florian Henckel von Donnersmarck &n... 2006 / 德国 / 剧情 悬疑,https://movie.douban.com/subject/1900841/,2026-08-24 12:08:40
1294408,音乐之声,9.1,692419,导演: 罗伯特·怀斯 Robert Wise 主演: 朱莉·安德鲁斯 Julie Andrews / 克... 1965 / 美国 / 剧情 传记 爱情 歌舞,https://movie.douban.com/subject/1294408/,2026-08-24 12:08:40
1291544,哈利·波特与阿兹卡班的囚徒,9.0,904623,导演: 阿方索·卡隆 Alfonso Cuarón 主演: 丹尼尔·雷德克里夫 Daniel Rad... 2004 / 英国 美国 / 奇幻 冒险,https://movie.douban.com/subject/1291544/,2026-08-24 12:08:40
1652587,阿凡达,8.8,1601138,导演: 詹姆斯·卡梅隆 James Cameron 主演: 萨姆·沃辛顿 Sam Worthington ... 2009 / 美国 / 动作 科幻 冒险,https://movie.douban.com/subject/1652587/,2026-08-24 12:08:40
1292402,西西里的美丽传说,8.9,1103889,导演: 朱塞佩·托纳多雷 Giuseppe Tornatore 主演: 莫妮卡·贝鲁奇 Monica ... 2000 / 意大利 美国 / 剧情 战争 情色,https://movie.douban.com/subject/1292402/,2026-08-24 12:08:40
26580232,看不见的客人,8.8,1457382,导演: 奥里奥尔·保罗 Oriol Paulo 主演: 马里奥·卡萨斯 Mario Casas / 阿... 2016 / 西班牙 / 剧情 犯罪 悬疑 惊悚,https://movie.douban.com/subject/26580232/,2026-08-24 12:08:40
1292849,拯救大兵瑞恩,9.1,735444,导演: 史蒂文·斯皮尔伯格 Steven Spielberg 主演: 汤姆·汉克斯 Tom Hanks... 1998 / 美国 / 剧情 战争,https://movie.douban.com/subject/1292849/,2026-08-24 12:08:45
1293544,沉默的羔羊,8.9,1028603,导演: 乔纳森·戴米 Jonathan Demme 主演: 朱迪·福斯特 Jodie Foster / 安... 1991 / 美国 / 剧情 犯罪 惊悚,https://movie.douban.com/subject/1293544/,2026-08-24 12:08:45
1303021,小鞋子,9.2,473568,导演: 马基德·马基迪 Majid Majidi 主演: 默罕默德·阿米尔·纳吉 Mohamma... 1997 / 伊朗 / 剧情 儿童 家庭,https://movie.douban.com/subject/1303021/,2026-08-24 12:08:45
1292343,蝴蝶效应,8.9,1082373,导演: 埃里克·布雷斯 Eric Bress / J·麦基·格鲁伯 J. Mackye Gruber 主... 2004 / 美国 加拿大 / 剧情 悬疑 科幻 惊悚,https://movie.douban.com/subject/1292343/,2026-08-24 12:08:45
36445098,还有明天,9.3,387812,导演: 宝拉·柯特莱西 Paola Cortellesi 主演: 宝拉·柯特莱西 Paola Corte... 2023 / 意大利 / 剧情 喜剧 历史,https://movie.douban.com/subject/36445098/,2026-08-24 12:08:45
11525673,布达佩斯大饭店,8.9,1098937,导演: 韦斯·安德森 Wes Anderson 主演: 拉尔夫·费因斯 Ralph Fiennes / ... 2014 / 美国 德国 英国 / 剧情 喜剧 冒险,https://movie.douban.com/subject/11525673/,2026-08-24 12:08:45
1292224,飞越疯人院,9.1,611387,导演: 米洛斯·福尔曼 Miloš Forman 主演: 杰克·尼科尔森 Jack Nichols... 1975 / 美国 / 剧情,https://movie.douban.com/subject/1292224/,2026-08-24 12:08:45
2334904,禁闭岛,8.9,1128840,导演: Martin Scorsese 主演: 莱昂纳多·迪卡普里奥 Leonardo DiCaprio / ... 2010 / 美国 / 剧情 悬疑 惊悚,https://movie.douban.com/subject/2334904/,2026-08-24 12:08:45
1292656,心灵捕手,9.0,825462,导演: 格斯·范·桑特 Gus Van Sant 主演: 马特·达蒙 Matt Damon / 罗宾·... 1997 / 美国 / 剧情,https://movie.douban.com/subject/1292656/,2026-08-24 12:08:45
1780330,致命魔术,8.9,977577,导演: 克里斯托弗·诺兰 Christopher Nolan 主演: 休·杰克曼 Hugh Jackman... 2006 / 英国 美国 / 剧情 悬疑 惊悚,https://movie.douban.com/subject/1780330/,2026-08-24 12:08:45
1291832,低俗小说,8.9,972440,导演: 昆汀·塔伦蒂诺 Quentin Tarantino 主演: 约翰·特拉沃尔塔 John Tra... 1994 / 美国 / 剧情 喜剧 犯罪,https://movie.douban.com/subject/1291832/,2026-08-24 12:08:45
1296996,哈利·波特与密室,8.9,931600,导演: Chris Columbus 主演: 丹尼尔·雷德克里夫 Daniel Radcliffe / 艾玛... 2002 / 英国 美国 / 奇幻 冒险,https://movie.douban.com/subject/1296996/,2026-08-24 12:08:45
1292434,一一,9.1,525763,导演: 杨德昌 Edward Yang 主演: 吴念真 / 李凯莉 Kelly Lee / 金燕玲 Elai... 2000 / 中国台湾 日本 / 剧情 爱情 家庭,https://movie.douban.com/subject/1292434/,2026-08-24 12:08:45
5322596,超脱,9.0,733822,导演: 托尼·凯耶 Tony Kaye 主演: 艾德里安·布洛迪 Adrien Brody / 马西... 2011 / 美国 / 剧情,https://movie.douban.com/subject/5322596/,2026-08-24 12:08:45
1302425,喜剧之王,8.8,1113091,导演: 周星驰 Stephen Chow / 李力持 Lik-Chi Lee 主演: 周星驰 Stephen Ch... 1999 / 中国香港 / 喜剧 剧情 爱情,https://movie.douban.com/subject/1302425/,2026-08-24 12:08:45
1297192,致命ID,8.9,965659,导演: 詹姆斯·曼高德 James Mangold 主演: 约翰·库萨克 John Cusack / 雷... 2003 / 美国 / 剧情 悬疑 惊悚,https://movie.douban.com/subject/1297192/,2026-08-24 12:08:45
1300299,杀人回忆,8.9,850336,导演: 奉俊昊 Joon-ho Bong 主演: 宋康昊 Kang-ho Song / 金相庆 Sang-kyun... 2003 / 韩国 / 剧情 动作 犯罪 悬疑 惊悚,https://movie.douban.com/subject/1300299/,2026-08-24 12:08:45
1294371,摩登时代,9.3,352258,导演: 查理·卓别林 Charles Chaplin 主演: 查理·卓别林 Charles Chaplin ... 1936 / 美国 / 剧情 喜剧 爱情,https://movie.douban.com/subject/1294371/,2026-08-24 12:08:45
1298070,加勒比海盗,8.9,982492,导演: 戈尔·维宾斯基 Gore Verbinski 主演: 约翰尼·德普 Johnny Depp / ... 2003 / 美国 / 动作 冒险 奇幻,https://movie.douban.com/subject/1298070/,2026-08-24 12:08:45
1292679,春光乍泄,9.0,716976,导演: 王家卫 Kar Wai Wong 主演: 张国荣 Leslie Cheung / 梁朝伟 Tony Leu... 1997 / 中国香港 日本 韩国 / 剧情 爱情 同性,https://movie.douban.com/subject/1292679/,2026-08-24 12:08:45
3442220,海豚湾,9.3,385097,导演: 路易·西霍尤斯 Louie Psihoyos 主演: 路易·西霍尤斯 Louie Psihoyo... 2009 / 美国 / 纪录片,https://movie.douban.com/subject/3442220/,2026-08-24 12:08:45
1292262,美国往事,9.1,478534,导演: 赛尔乔·莱翁内 Sergio Leone 主演: 罗伯特·德尼罗 Robert De Niro ... 1984 / 美国 意大利 / 犯罪 剧情,https://movie.douban.com/subject/1292262/,2026-08-24 12:08:45
1292223,七宗罪,8.8,1078328,导演: 大卫·芬奇 David Fincher 主演: 摩根·弗里曼 Morgan Freeman / 布... 1995 / 美国 / 剧情 犯罪 悬疑 惊悚,https://movie.douban.com/subject/1292223/,2026-08-24 12:08:45
1865703,红辣椒,9.0,581177,导演: 今敏 Satoshi Kon 主演: 林原惠美 Megumi Hayashibara / 江守彻 Toru... 2006 / 日本 / 动画 悬疑 科幻 惊悚,https://movie.douban.com/subject/1865703/,2026-08-24 12:08:45
1306249,唐伯虎点秋香,8.8,1242374,导演: 李力持 Lik-Chi Lee 主演: 周星驰 Stephen Chow / 巩俐 Li Gong / 陈... 1993 / 中国香港 / 喜剧 爱情 古装,https://movie.douban.com/subject/1306249/,2026-08-24 12:08:45
6985810,狩猎,9.1,479217,导演: 托马斯·温特伯格 Thomas Vinterberg 主演: 麦斯·米科尔森 Mads Mik... 2012 / 丹麦 瑞典 / 剧情,https://movie.douban.com/subject/6985810/,2026-08-24 12:08:49
1297359,幽灵公主,8.9,679502,导演: 宫崎骏 Hayao Miyazaki 主演: 松田洋治 Yôji Matsuda / 石田百合... 1997 / 日本 / 动画 奇幻 冒险,https://movie.douban.com/subject/1297359/,2026-08-24 12:08:49
27010768,寄生虫,8.8,1566769,导演: 奉俊昊 Joon-ho Bong 主演: 宋康昊 Kang-ho Song / 李善均 Seon-gyun... 2019 / 韩国 / 剧情,https://movie.douban.com/subject/27010768/,2026-08-24 12:08:49
1305164,甜蜜蜜,8.9,684580,导演: 陈可辛 Peter Chan 主演: 黎明 Leon Lai / 张曼玉 Maggie Cheung / ... 1996 / 中国香港 / 剧情 爱情,https://movie.douban.com/subject/1305164/,2026-08-24 12:08:49
1428581,天书奇谭,9.2,342749,导演: 王树忱 Shuchen Wang / 钱运达 Yunda Qian 主演: 丁建华 Jianhua Din... 1983(中国大陆) / 2021 / 中国大陆 / 动画 奇幻,https://movie.douban.com/subject/1428581/,2026-08-24 12:08:49
3395373,蝙蝠侠：黑暗骑士崛起,8.9,827825,导演: 克里斯托弗·诺兰 Christopher Nolan 主演: 克里斯蒂安·贝尔 Christ... 2012 / 美国 英国 / 剧情 动作 科幻 犯罪 惊悚,https://movie.douban.com/subject/3395373/,2026-08-24 12:08:49
11026735,超能陆战队,8.8,1161648,导演: 唐·霍尔 Don Hall / 克里斯·威廉姆斯 Chris Williams 主演: 斯科特... 2014 / 美国 / 喜剧 动作 科幻 动画 冒险,https://movie.douban.com/subject/11026735/,2026-08-24 12:08:49
1461403,茶馆,9.5,216560,导演: 谢添 Tian Xie 主演: 于是之 Shizhi Yu / 郑榕 Rong Zhen / 蓝天野 T... 1982(中国大陆) / 中国大陆 / 剧情 历史,https://movie.douban.com/subject/1461403/,2026-08-24 12:08:49
10777687,7号房的礼物,8.9,629417,导演: 李焕庆 Hwan-kyeong Lee 主演: 柳承龙 Seung-yong Ryoo / 朴信惠 Shi... 2013 / 韩国 / 剧情 喜剧 家庭,https://movie.douban.com/subject/10777687/,2026-08-24 12:08:49
1297630,第六感,8.9,649490,导演: M·奈特·沙马兰 M. Night Shyamalan 主演: 布鲁斯·威利斯 Bruce Wi... 1999 / 美国 / 剧情 悬疑 惊悚,https://movie.douban.com/subject/1297630/,2026-08-24 12:08:49
1291990,爱在日落黄昏时,8.9,666340,导演: 理查德·林克莱特 Richard Linklater 主演: 伊桑·霍克 Ethan Hawke ... 2004 / 美国 法国 / 剧情 爱情,https://movie.douban.com/subject/1291990/,2026-08-24 12:08:49
